GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
 "39163","Vinton, OH",3,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",20459,22120,25939,28022,31450,35871,39011,44805,50996,59193,69647,75833,80293,86668,93329,102906,103186,105605,111704,117540,126870,134810,141500,151438,159310,169137,175898,184356,192159,201442,211069,222185,243958,261328,265475,274477,290449,294379,320238,333252,339010,347723,367495,383748,373415,394241,402305,409674,426642,442721,456267,504359
 "39163","Vinton, OH",3,CAINC1,2,"...","Population (persons) 1/","Number of persons",9476,9411,9384,10043,10275,10319,10432,10432,10777,11001,11321,11501,11142,11299,11372,11337,11323,11284,11291,11218,11176,11099,11275,11485,11761,11919,12187,12330,12290,12486,12735,12825,12966,13076,13260,13308,13370,13516,13566,13452,13474,13405,13380,13223,13305,13210,13083,13015,13080,13132,13028,12972
 "39163","Vinton, OH",3,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",2159,2350,2764,2790,3061,3476,3740,4295,4732,5381,6152,6594,7206,7670,8207,9077,9113,9359,9893,10478,11352,12146,12550,13186,13546,14191,14433,14952,15635,16133,16574,17324,18815,19985,20021,20625,21724,21780,23606,24773,25160,25940,27466,29021,28066,29844,30750,31477,32618,33713,35022,38881
 "39165","Warren, OH",3,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",298344,309124,321837,356365,406524,444892,486790,554976,626654,709076,810053,907335,999960,1053021,1138262,1286985,1405990,1510998,1621088,1785679,1951503,2115110,2243464,2448706,2643943,2873732,3083239,3366251,3782957,4187638,4564747,5018148,5382665,5629465,5963599,6605867,7210525,7846331,8398055,9034776,8967066,9354499,9971520,10563886,10876789,11468483,12058606,12732946,13444896,14054527,14818248,15700507
 "39165","Warren, OH",3,CAINC1,2,"...","Population (persons) 1/","Number of persons",84456,85605,86598,86725,88073,88532,88604,91290,93568,96332,98332,99456,99953,100581,101084,102088,102828,104298,106987,109842,112219,114509,116883,119214,123175,126729,130526,134392,139428,145427,152448,161716,167851,174833,181976,188904,195499,200630,205258,208640,211231,213445,215377,217293,219298,221429,224018,226858,229292,232539,235601,238412
 "39165","Warren, OH",3,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3533,3611,3716,4109,4616,5025,5494,6079,6697,7361,8238,9123,10004,10469,11261,12607,13673,14487,15152,16257,17390,18471,19194,20540,21465,22676,23622,25048,27132,28795,29943,31031,32068,32199,32771,34969,36883,39108,40915,43303,42451,43826,46298,48616,49598,51793,53829,56127,58637,60439,62896,65855
 "39167","Washington, OH",3,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",184706,198489,208909,223653,245858,281357,303039,337239,377825,424770,483441,546810,597908,625644,666813,720130,766234,783309,795000,844186,892396,945848,984621,1062656,1097920,1158045,1201411,1260717,1342797,1373767,1393703,1434682,1536836,1603040,1597343,1614114,1661314,1756061,1859621,1964521,1921086,1966675,2100030,2178301,2222970,2332987,2415506,2400413,2461485,2609528,2661385,2825388
 "39167","Washington, OH",3,CAINC1,2,"...","Population (persons) 1/","Number of persons",56555,57282,58084,58668,59289,59807,61120,60878,61507,62753,63760,64238,63981,64529,64586,64165,63835,63416,63092,62487,62527,62261,62271,62862,63428,63862,64047,64196,64108,63848,63479,63180,62847,62638,62759,62924,62547,62387,62253,62040,61968,61714,61617,61472,61401,61204,61075,60673,60557,60183,60018,59652
 "39167","Washington, OH",3,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3266,3465,3597,3812,4147,4704,4958,5540,6143,6769,7582,8512,9345,9696,10324,11223,12003,12352,12601,13510,14272,15192,15812,16905,17310,18134,18758,19639,20946,21516,21955,22708,24454,25592,25452,25652,26561,28148,29872,31665,31001,31868,34082,35436,36204,38118,39550,39563,40647,43360,44343,47365
 "39169","Wayne, OH",3,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",311257,332036,362416,397625,447157,489123,520681,583344,649005,739093,822632,900365,1000442,1049947,1103087,1237351,1291177,1348392,1426275,1537583,1631535,1708085,1741198,1874857,1980134,2130489,2223761,2315501,2441310,2576807,2616894,2709329,2929156,2958444,3007326,3204518,3285482,3393989,3512043,3734687,3557788,3722153,4023249,4136409,4318148,4549291,4698102,4757847,4989767,5231467,5436702,5773217
 "39169","Wayne, OH",3,CAINC1,2,"...","Population (persons) 1/","Number of persons",85993,87337,88401,89548,90697,91050,94707,94015,94124,95524,97288,97505,97671,98039,98193,98330,98441,98358,99041,101426,101160,101744,102524,103666,104927,106020,107344,108632,109578,110314,111191,111668,112161,112684,113067,113240,113603,114263,114224,114610,114588,114409,114670,115058,115438,115957,116262,116657,116227,115911,115824,115694
 "39169","Wayne, OH",3,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3620,3802,4100,4440,4930,5372,5498,6205,6895,7737,8456,9234,10243,10709,11234,12584,13116,13709,14401,15160,16128,16788,16983,18086,18872,20095,20716,21315,22279,23359,23535,24262,26116,26254,26598,28298,28921,29703,30747,32586,31049,32534,35085,35951,37407,39233,40410,40785,42931,45133,46939,49901
 "39171","Williams, OH",3,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",131558,138470,147476,168129,186603,199416,211703,236347,261476,287830,319363,338647,361408,374678,400289,466134,479737,500986,530468,569979,617888,641827,645134,699621,745298,804452,826935,849237,907065,928806,943523,976710,990271,995585,1022124,1048930,1072140,1108452,1163088,1212852,1158139,1198804,1269371,1290741,1312467,1362623,1413127,1440438,1463930,1516287,1579624,1683463
 "39171","Williams, OH",3,CAINC1,2,"...","Population (persons) 1/","Number of persons",33215,33680,33839,34674,34978,35307,35239,35329,35552,35902,36085,36414,36515,36203,36037,36361,36685,36543,36902,37274,36811,37058,37206,37573,37752,38137,38663,38813,39011,39090,39106,39199,39085,38959,38753,38719,38546,38547,38532,38297,37950,37510,37587,37531,37446,37222,37036,36964,36754,36753,36765,36565
 "39171","Williams, OH",3,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3961,4111,4358,4849,5335,5648,6008,6690,7355,8017,8850,9300,9898,10349,11108,12820,13077,13709,14375,15292,16785,17320,17340,18620,19742,21094,21388,21880,23252,23761,24127,24917,25336,25555,26375,27091,27815,28756,30185,31670,30517,31960,33772,34391,35050,36608,38155,38969,39830,41256,42965,46040
 "39173","Wood, OH",3,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",330946,354122,385801,430873,492852,543452,590599,674151,756385,836788,936168,1051899,1128940,1184567,1270527,1444280,1556745,1624647,1704706,1841405,2003012,2105031,2141305,2299540,2402701,2542467,2662294,2835000,3017651,3165867,3226483,3357786,3453019,3493286,3616403,3836007,4011980,4301246,4605337,4859991,4660012,4816987,4971898,5126554,5218759,5442996,5673686,5811307,5963310,6220940,6366485,6705991
 "39173","Wood, OH",3,CAINC1,2,"...","Population (persons) 1/","Number of persons",88864,90275,92580,94590,97487,100963,99587,100420,101993,104087,106009,107743,108988,108830,108318,108916,109463,110479,111084,112603,113125,113402,113351,113618,114490,115415,116887,117474,118827,120081,120869,121199,122013,122206,122826,124149,124698,125027,125285,125275,125384,125956,127150,128471,129073,129410,129375,129888,130593,130627,131089,131113
 "39173","Wood, OH",3,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3724,3923,4167,4555,5056,5383,5930,6713,7416,8039,8831,9763,10358,10885,11730,13260,14222,14705,15346,16353,17706,18563,18891,20239,20986,22029,22777,24133,25395,26364,26694,27705,28300,28585,29443,30898,32174,34403,36759,38795,37166,38243,39103,39904,40433,42060,43855,44741,45663,47624,48566,51147
 "39175","Wyandot, OH",3,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",74240,79584,87367,96016,111842,121326,124306,143279,158881,171292,191684,206829,212369,222150,237565,275709,287822,296379,302761,316208,343116,351518,343852,370310,385001,411365,435688,463414,497666,510187,515675,552704,591724,603479,647302,687558,673575,678898,701024,722616,718769,737863,811257,823024,856576,869437,871621,893774,930621,982350,1003316,1097980
 "39175","Wyandot, OH",3,CAINC1,2,"...","Population (persons) 1/","Number of persons",21936,21930,22486,22846,22835,23083,23270,23103,22862,22766,22798,22649,22592,22625,22628,22636,22718,22517,22536,22285,22415,22253,22248,22273,22463,22539,22638,22699,22622,22803,22897,22894,22787,22813,22816,22914,22820,22729,22716,22642,22644,22587,22643,22544,22463,22287,22181,22070,22057,21901,21796,21711
 "39175","Wyandot, OH",3,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3384,3629,3885,4203,4898,5256,5342,6202,6950,7524,8408,9132,9400,9819,10499,12180,12669,13162,13435,14189,15307,15796,15455,16626,17139,18251,19246,20416,21999,22374,22522,24142,25968,26453,28371,30006,29517,29869,30860,31915,31742,32668,35828,36507,38133,39011,39296,40497,42192,44854,46032,50573
"Note: See the included footnote file."
"CAINC1: Personal Income Summary: Personal Income, Population, Per Capita Personal Income "
"Last updated: November 16, 2021-- new statistics for 2020; revised statistics for 1998-2019."
"Source: U.S. Department of Commerce / Bureau of Economic Analysis / Regional Economic Accounts"
